date,hour_start,price_sterling,price_dollar,notes
29/09/2016,9,40.03,52.4393,
29/09/2016,10,38.06,49.8586,
29/09/2016,11,34.37,45.0247,
29/09/2016,12,31.68,41.5008,
29/09/2016,13,31.82,41.6842,
29/09/2016,14,32.09,42.0379,
29/09/2016,15,32.42,42.4702,
29/09/2016,16,38.9,50.959,
29/09/2016,17,42.46,55.6226,
29/09/2016,18,48.65,63.7315,
29/09/2016,19,87.47,114.5857,
29/09/2016,20,52.96,69.3776,
29/09/2016,21,41.05,53.7755,
30/09/2016,22,32.16,42.1296,
30/09/2016,23,37.05,48.5355,
30/09/2016,0,31.34,41.0554,
30/09/2016,1,31,40.61,
30/09/2016,2,29.97,39.2607,
30/09/2016,3,26.76,35.0556,
30/09/2016,4,30.9,40.479,
30/09/2016,5,37.93,49.6883,
30/09/2016,6,47.05,61.6355,
30/09/2016,7,44.23,57.9413,
30/09/2016,8,64.9,85.019,
30/09/2016,9,60.18,78.8358,
30/09/2016,10,42.05,55.0855,
30/09/2016,11,41.01,53.7231,
30/09/2016,12,37.35,48.9285,
30/09/2016,13,38.28,50.1468,
30/09/2016,14,35.2,46.112,
30/09/2016,15,37.02,48.4962,
30/09/2016,16,42.43,55.5833,
30/09/2016,17,42.82,56.0942,
30/09/2016,18,67.96,89.0276,
30/09/2016,19,1.92,2.5152,
30/09/2016,20,45,58.95,
30/09/2016,21,42.43,55.5833,
01/10/2016,22,37.12,48.6272,
01/10/2016,23,39.99,52.3869,
01/10/2016,0,30.5,39.955,
01/10/2016,1,31.54,41.3174,
01/10/2016,2,29.03,38.0293,
01/10/2016,3,27.22,35.6582,
01/10/2016,4,28,36.68,
01/10/2016,5,30.41,39.8371,
01/10/2016,6,35.95,47.0945,
01/10/2016,7,34.11,44.6841,
01/10/2016,8,50,65.5,
01/10/2016,9,69.94,91.6214,
01/10/2016,10,60.03,78.6393,
01/10/2016,11,65,85.15,
01/10/2016,12,55,72.05,
01/10/2016,13,35,45.85,
01/10/2016,14,32.68,42.8108,
01/10/2016,15,33.03,43.2693,
01/10/2016,16,38,49.78,
01/10/2016,17,58.52,76.6612,
01/10/2016,18,89.97,117.8607,
01/10/2016,19,1.97,2.5807,
01/10/2016,20,54.38,71.2378,
01/10/2016,21,43.12,56.4872,
02/10/2016,22,32,41.92,
02/10/2016,23,38.98,51.0638,
02/10/2016,0,32.98,43.2038,
02/10/2016,1,31.93,41.8283,
02/10/2016,2,26.1,34.191,
02/10/2016,3,22.19,29.0689,
02/10/2016,4,22.21,29.0951,
02/10/2016,5,26.14,34.2434,
02/10/2016,6,31.5,41.265,
02/10/2016,7,26.95,35.3045,
02/10/2016,8,35,45.85,
02/10/2016,9,31.54,41.3174,
02/10/2016,10,32.08,42.0248,
02/10/2016,11,32.53,42.6143,
02/10/2016,12,33.02,43.2562,
02/10/2016,13,31.54,41.3174,
02/10/2016,14,30.15,39.4965,
02/10/2016,15,30.58,40.0598,
02/10/2016,16,31.56,41.3436,
02/10/2016,17,56.93,74.5783,
02/10/2016,18,99.99,130.9869,
02/10/2016,19,1.99,2.6069,
02/10/2016,20,84.95,111.2845,
02/10/2016,21,39.82,52.1642,
03/10/2016,22,32.6,42.706,
03/10/2016,23,27.27,35.7237,
03/10/2016,0,23.11,30.2741,
03/10/2016,1,22.2,29.082,
03/10/2016,2,21.71,28.4401,
03/10/2016,3,21.76,28.5056,
03/10/2016,4,22.81,29.8811,
03/10/2016,5,31.96,41.8676,
03/10/2016,6,44.11,57.7841,
03/10/2016,7,47.33,62.0023,
03/10/2016,8,70,91.7,
03/10/2016,9,48.97,64.1507,
03/10/2016,10,44.06,57.7186,
03/10/2016,11,43.02,56.3562,
03/10/2016,12,41.92,54.9152,
03/10/2016,13,39.52,51.7712,
03/10/2016,14,33.06,43.3086,
03/10/2016,15,33,43.23,
03/10/2016,16,43.51,56.9981,
03/10/2016,17,50,65.5,
03/10/2016,18,1,1.31,
03/10/2016,19,1.9,2.489,
03/10/2016,20,50.6,66.286,
03/10/2016,21,40.06,52.4786,
04/10/2016,22,30,39.3,
04/10/2016,23,35.53,46.5443,
04/10/2016,0,31.46,41.2126,
04/10/2016,1,31.05,40.6755,
04/10/2016,2,30.41,39.8371,
04/10/2016,3,27.02,35.3962,
04/10/2016,4,27.31,35.7761,
04/10/2016,5,39.53,51.7843,
04/10/2016,6,51.29,67.1899,
04/10/2016,7,47.01,61.5831,
04/10/2016,8,55.81,73.1111,
04/10/2016,9,49,64.19,
04/10/2016,10,46.07,60.3517,
04/10/2016,11,40.69,53.3039,
04/10/2016,12,34.5,45.195,
04/10/2016,13,34.41,45.0771,
04/10/2016,14,32.52,42.6012,
04/10/2016,15,34.46,45.1426,
04/10/2016,16,43.09,56.4479,
04/10/2016,17,47.34,62.0154,
04/10/2016,18,72.47,94.9357,
04/10/2016,19,94.84,124.2404,
04/10/2016,20,43.08,56.4348,
04/10/2016,21,37.49,49.1119,
05/10/2016,22,31.04,40.6624,
05/10/2016,23,32.47,42.5357,
05/10/2016,0,27.46,35.9726,
05/10/2016,1,25.64,33.5884,
05/10/2016,2,24,31.44,
05/10/2016,3,21.57,28.2567,
05/10/2016,4,21.94,28.7414,
05/10/2016,5,31,40.61,
05/10/2016,6,50,65.5,
05/10/2016,7,48.03,62.9193,
05/10/2016,8,49.45,64.7795,
05/10/2016,9,41.58,54.4698,
05/10/2016,10,38.47,50.3957,
05/10/2016,11,31.58,41.3698,
05/10/2016,12,30.56,40.0336,
05/10/2016,13,26.98,35.3438,
05/10/2016,14,25.44,33.3264,
05/10/2016,15,30.54,40.0074,
05/10/2016,16,32.18,42.1558,
05/10/2016,17,40.84,53.5004,
05/10/2016,18,64.81,84.9011,
05/10/2016,19,80,104.8,
05/10/2016,20,44.31,58.0461,
05/10/2016,21,34.42,45.0902,
06/10/2016,22,29.41,38.5271,
06/10/2016,23,36.53,47.8543,
06/10/2016,0,34.5,45.195,
06/10/2016,1,31.86,41.7366,
06/10/2016,2,25.11,32.8941,
06/10/2016,3,23.47,30.7457,
06/10/2016,4,29.85,39.1035,
06/10/2016,5,43.13,56.5003,
06/10/2016,6,53.94,70.6614,
06/10/2016,7,46.52,60.9412,
06/10/2016,8,51.21,67.0851,
06/10/2016,9,46.94,61.4914,
06/10/2016,10,36.41,47.6971,
06/10/2016,11,34.71,45.4701,
06/10/2016,12,34.5,45.195,
06/10/2016,13,34.02,44.5662,
06/10/2016,14,33.69,44.1339,
06/10/2016,15,34.95,45.7845,
06/10/2016,16,41.32,54.1292,
06/10/2016,17,47.18,61.8058,
06/10/2016,18,80.17,105.0227,
06/10/2016,19,96.38,126.2578,
06/10/2016,20,44,57.64,
06/10/2016,21,36.97,48.4307,
07/10/2016,22,32.96,43.1776,
07/10/2016,23,36.95,48.4045,
07/10/2016,0,34.52,45.2212,
07/10/2016,1,32.69,42.8239,
07/10/2016,2,25.53,33.4443,
07/10/2016,3,25.36,33.2216,
07/10/2016,4,33.3,43.623,
07/10/2016,5,34.6,45.326,
07/10/2016,6,52.1,68.251,
07/10/2016,7,45,58.95,
07/10/2016,8,60.02,78.6262,
07/10/2016,9,55,72.05,
07/10/2016,10,49.47,64.8057,
07/10/2016,11,45.1,59.081,
07/10/2016,12,40.09,52.5179,
07/10/2016,13,36.42,47.7102,
07/10/2016,14,34.6,45.326,
07/10/2016,15,38.8,50.828,
07/10/2016,16,43.54,57.0374,
07/10/2016,17,57.65,75.5215,
07/10/2016,18,92.22,120.8082,
07/10/2016,19,1,1.31,
07/10/2016,20,47.52,62.2512,
07/10/2016,21,39.95,52.3345,
08/10/2016,22,34.97,45.8107,
08/10/2016,23,49.06,64.2686,
08/10/2016,0,38.8,50.828,
08/10/2016,1,36.05,47.2255,
08/10/2016,2,34.09,44.6579,
08/10/2016,3,27.83,36.4573,
08/10/2016,4,33.01,43.2431,
08/10/2016,5,35.58,46.6098,
08/10/2016,6,39.17,51.3127,
08/10/2016,7,36.06,47.2386,
08/10/2016,8,43.95,57.5745,
08/10/2016,9,58.87,77.1197,
08/10/2016,10,58.14,76.1634,
08/10/2016,11,48.82,63.9542,
08/10/2016,12,40,52.4,
08/10/2016,13,36.06,47.2386,
08/10/2016,14,35.53,46.5443,
08/10/2016,15,34.79,45.5749,
08/10/2016,16,39.61,51.8891,
08/10/2016,17,48.27,63.2337,
08/10/2016,18,1.92,2.5152,
08/10/2016,19,1.93,2.5283,
08/10/2016,20,39.96,52.3476,
08/10/2016,21,37.45,49.0595,
09/10/2016,22,35.5,46.505,
09/10/2016,23,46.89,61.4259,
09/10/2016,0,36.98,48.4438,
09/10/2016,1,33.09,43.3479,
09/10/2016,2,27.26,35.7106,
09/10/2016,3,26.74,35.0294,
09/10/2016,4,25.97,34.0207,
09/10/2016,5,27.07,35.4617,
09/10/2016,6,32.15,42.1165,
09/10/2016,7,30.56,40.0336,
09/10/2016,8,31.01,40.6231,
09/10/2016,9,33.02,43.2562,
09/10/2016,10,35.1,45.981,
09/10/2016,11,38.08,49.8848,
09/10/2016,12,37.61,49.2691,
09/10/2016,13,37.49,49.1119,
09/10/2016,14,40,52.4,
09/10/2016,15,32.55,42.6405,
09/10/2016,16,35.04,45.9024,
09/10/2016,17,43.54,57.0374,
09/10/2016,18,77.9,102.049,
09/10/2016,19,1.23,1.6113,
09/10/2016,20,47.95,62.8145,
09/10/2016,21,42.27,55.3737,
10/10/2016,22,32.03,41.9593,
10/10/2016,23,36.86,48.2866,
10/10/2016,0,32.56,42.6536,
10/10/2016,1,31.54,41.3174,
10/10/2016,2,27.8,36.418,
10/10/2016,3,27.84,36.4704,
10/10/2016,4,29,37.99,
10/10/2016,5,29,37.99,
10/10/2016,6,45.5,59.605,
10/10/2016,7,65,85.15,
10/10/2016,8,61.91,81.1021,
10/10/2016,9,50.96,66.7576,
10/10/2016,10,46.03,60.2993,
10/10/2016,11,45.5,59.605,
10/10/2016,12,45.03,58.9893,
10/10/2016,13,43.18,56.5658,
10/10/2016,14,45.01,58.9631,
10/10/2016,15,48.53,63.5743,
10/10/2016,16,52.93,69.3383,
10/10/2016,17,67.24,88.0844,
10/10/2016,18,1.66,2.1746,
10/10/2016,19,1.92,2.5152,
10/10/2016,20,55,72.05,
10/10/2016,21,38.99,51.0769,
11/10/2016,22,31.85,41.7235,
11/10/2016,23,39.06,51.1686,
11/10/2016,0,35,45.85,
11/10/2016,1,34.01,44.5531,
11/10/2016,2,33.42,43.7802,
11/10/2016,3,32.95,43.1645,
11/10/2016,4,32.45,42.5095,
11/10/2016,5,34.56,45.2736,
11/10/2016,6,55.05,72.1155,
11/10/2016,7,57,74.67,
11/10/2016,8,69.96,91.6476,
11/10/2016,9,64.93,85.0583,
11/10/2016,10,38,49.78,
11/10/2016,11,35.09,45.9679,
11/10/2016,12,35.02,45.8762,
11/10/2016,13,34.39,45.0509,
11/10/2016,14,34.3,44.933,
11/10/2016,15,39.91,52.2821,
11/10/2016,16,48.45,63.4695,
11/10/2016,17,54.42,71.2902,
11/10/2016,18,95,124.45,
11/10/2016,19,85.47,111.9657,
11/10/2016,20,48.64,63.7184,
11/10/2016,21,34.58,45.2998,
12/10/2016,22,32.48,42.5488,
12/10/2016,23,43.86,57.4566,
12/10/2016,0,36.78,48.1818,
12/10/2016,1,36.83,48.2473,
12/10/2016,2,36.5,47.815,
12/10/2016,3,36.25,47.4875,
12/10/2016,4,35.27,46.2037,
12/10/2016,5,35,45.85,
12/10/2016,6,37.78,49.4918,
12/10/2016,7,64.94,85.0714,
12/10/2016,8,69.95,91.6345,
12/10/2016,9,62.43,81.7833,
12/10/2016,10,54.71,71.6701,
12/10/2016,11,46.18,60.4958,
12/10/2016,12,41.87,54.8497,
12/10/2016,13,37.84,49.5704,
12/10/2016,14,37.01,48.4831,
12/10/2016,15,45,58.95,
12/10/2016,16,55.87,73.1897,
12/10/2016,17,63.21,82.8051,
12/10/2016,18,1.74,2.2794,
12/10/2016,19,83.2,108.992,
12/10/2016,20,57.45,75.2595,
12/10/2016,21,40.09,52.5179,
13/10/2016,22,33.96,44.4876,
13/10/2016,23,39.09,51.2079,
13/10/2016,0,36.55,47.8805,
13/10/2016,1,36.07,47.2517,
13/10/2016,2,35.84,46.9504,
13/10/2016,3,35.51,46.5181,
13/10/2016,4,35,45.85,
13/10/2016,5,37,48.47,
13/10/2016,6,40.99,53.6969,
13/10/2016,7,64.91,85.0321,
13/10/2016,8,67.96,89.0276,
13/10/2016,9,62,81.22,
13/10/2016,10,42.46,55.6226,
13/10/2016,11,40,52.4,
13/10/2016,12,38.55,50.5005,
13/10/2016,13,37.23,48.7713,
13/10/2016,14,37.23,48.7713,
13/10/2016,15,38,49.78,
13/10/2016,16,55.99,73.3469,
13/10/2016,17,65.46,85.7526,
13/10/2016,18,1.5,1.965,
13/10/2016,19,94.58,123.8998,
13/10/2016,20,59.37,77.7747,
13/10/2016,21,45.56,59.6836,
14/10/2016,22,36.4,47.684,
14/10/2016,23,41.01,53.7231,
14/10/2016,0,37.95,49.7145,
14/10/2016,1,36.96,48.4176,
14/10/2016,2,36.6,47.946,
14/10/2016,3,36.44,47.7364,
14/10/2016,4,35.45,46.4395,
14/10/2016,5,37.5,49.125,
14/10/2016,6,46.1,60.391,
14/10/2016,7,51.95,68.0545,
14/10/2016,8,66.82,87.5342,
14/10/2016,9,64.94,85.0714,
14/10/2016,10,50.66,66.3646,
14/10/2016,11,46.08,60.3648,
14/10/2016,12,46.3,60.653,
14/10/2016,13,41.99,55.0069,
14/10/2016,14,38.82,50.8542,
14/10/2016,15,38.93,50.9983,
14/10/2016,16,50.4,66.024,
14/10/2016,17,61.85,81.0235,
14/10/2016,18,1.99,2.6069,
14/10/2016,19,79.98,104.7738,
14/10/2016,20,52.94,69.3514,
14/10/2016,21,38.93,50.9983,
15/10/2016,22,36.45,47.7495,
15/10/2016,23,44.05,57.7055,
15/10/2016,0,39.96,52.3476,
15/10/2016,1,37.92,49.6752,
15/10/2016,2,36.08,47.2648,
15/10/2016,3,32.21,42.1951,
15/10/2016,4,31.71,41.5401,
15/10/2016,5,36.46,47.7626,
15/10/2016,6,37.51,49.1381,
15/10/2016,7,36.92,48.3652,
15/10/2016,8,41.93,54.9283,
15/10/2016,9,44.67,58.5177,
15/10/2016,10,41.28,54.0768,
15/10/2016,11,38.16,49.9896,
15/10/2016,12,37.59,49.2429,
15/10/2016,13,36.02,47.1862,
15/10/2016,14,35.23,46.1513,
15/10/2016,15,35.21,46.1251,
15/10/2016,16,37.76,49.4656,
15/10/2016,17,46.09,60.3779,
15/10/2016,18,1.98,2.5938,
15/10/2016,19,80.59,105.5729,
15/10/2016,20,41.73,54.6663,
15/10/2016,21,38.66,50.6446,
16/10/2016,22,36.92,48.3652,
16/10/2016,23,50,65.5,
16/10/2016,0,44.9,58.819,
16/10/2016,1,40.86,53.5266,
16/10/2016,2,38.92,50.9852,
16/10/2016,3,36.44,47.7364,
16/10/2016,4,33.99,44.5269,
16/10/2016,5,29.22,38.2782,
16/10/2016,6,35.03,45.8893,
16/10/2016,7,33.95,44.4745,
16/10/2016,8,35.51,46.5181,
16/10/2016,9,37.79,49.5049,
16/10/2016,10,37.56,49.2036,
16/10/2016,11,37.56,49.2036,
16/10/2016,12,36.8,48.208,
16/10/2016,13,35.11,45.9941,
16/10/2016,14,34,44.54,
16/10/2016,15,31.92,41.8152,
16/10/2016,16,36.88,48.3128,
16/10/2016,17,47.46,62.1726,
16/10/2016,18,99.94,130.9214,
16/10/2016,19,89.92,117.7952,
16/10/2016,20,46.28,60.6268,
16/10/2016,21,40,52.4,
17/10/2016,22,36.02,47.1862,
17/10/2016,23,36,47.16,
17/10/2016,0,27.28,35.7368,
17/10/2016,1,26.92,35.2652,
17/10/2016,2,26.18,34.2958,
17/10/2016,3,26.26,34.4006,
17/10/2016,4,28.03,36.7193,
17/10/2016,5,37.34,48.9154,
17/10/2016,6,42.69,55.9239,
17/10/2016,7,44.96,58.8976,
17/10/2016,8,53.07,69.5217,
17/10/2016,9,53.19,69.6789,
17/10/2016,10,45.79,59.9849,
17/10/2016,11,43.8,57.378,
17/10/2016,12,40.05,52.4655,
17/10/2016,13,37.09,48.5879,
17/10/2016,14,38.05,49.8455,
17/10/2016,15,43.8,57.378,
17/10/2016,16,48.55,63.6005,
17/10/2016,17,64.42,84.3902,
17/10/2016,18,1.27,1.6637,
17/10/2016,19,1.92,2.5152,
17/10/2016,20,55.61,72.8491,
17/10/2016,21,41.01,53.7231,
18/10/2016,22,36,47.16,
18/10/2016,23,38.55,50.5005,
18/10/2016,0,34,44.54,
18/10/2016,1,33.99,44.5269,
18/10/2016,2,31,40.61,
18/10/2016,3,29,37.99,
18/10/2016,4,27.92,36.5752,
18/10/2016,5,32.42,42.4702,
18/10/2016,6,57.07,74.7617,
18/10/2016,7,51.96,68.0676,
18/10/2016,8,55,72.05,
18/10/2016,9,44.17,57.8627,
18/10/2016,10,37.22,48.7582,
18/10/2016,11,36.53,47.8543,
18/10/2016,12,36.1,47.291,
18/10/2016,13,35.04,45.9024,
18/10/2016,14,34.28,44.9068,
18/10/2016,15,36.98,48.4438,
18/10/2016,16,45.54,59.6574,
18/10/2016,17,56.09,73.4779,
18/10/2016,18,82.91,108.6121,
18/10/2016,19,75.57,98.9967,
18/10/2016,20,50,65.5,
18/10/2016,21,36.91,48.3521,
19/10/2016,22,34.99,45.8369,
19/10/2016,23,39.24,51.4044,
19/10/2016,0,33,43.23,
19/10/2016,1,33.09,43.3479,
19/10/2016,2,31.95,41.8545,
19/10/2016,3,34.16,44.7496,
19/10/2016,4,32.99,43.2169,
19/10/2016,5,36.51,47.8281,
19/10/2016,6,50.72,66.4432,
19/10/2016,7,44.82,58.7142,
19/10/2016,8,64.04,83.8924,
19/10/2016,9,53.69,70.3339,
19/10/2016,10,49.63,65.0153,
19/10/2016,11,47.09,61.6879,
19/10/2016,12,45.05,59.0155,
19/10/2016,13,41,53.71,
19/10/2016,14,39.1,51.221,
19/10/2016,15,40.01,52.4131,
19/10/2016,16,55.09,72.1679,
19/10/2016,17,71.71,93.9401,
19/10/2016,18,89.91,117.7821,
19/10/2016,19,85.78,112.3718,
19/10/2016,20,59.36,77.7616,
19/10/2016,21,47.04,61.6224,
20/10/2016,22,38.07,49.8717,
20/10/2016,23,41.72,54.6532,
20/10/2016,0,38,49.78,
20/10/2016,1,38.01,49.7931,
20/10/2016,2,37.94,49.7014,
20/10/2016,3,33.5,43.885,
20/10/2016,4,32.95,43.1645,
20/10/2016,5,38.82,50.8542,
20/10/2016,6,51.05,66.8755,
20/10/2016,7,48.04,62.9324,
20/10/2016,8,61.13,80.0803,
20/10/2016,9,56.58,74.1198,
20/10/2016,10,50,65.5,
20/10/2016,11,48.09,62.9979,
20/10/2016,12,46.09,60.3779,
20/10/2016,13,44.87,58.7797,
20/10/2016,14,44.52,58.3212,
20/10/2016,15,48.09,62.9979,
20/10/2016,16,58.97,77.2507,
20/10/2016,17,60.27,78.9537,
20/10/2016,18,1,1.31,
20/10/2016,19,1.92,2.5152,
20/10/2016,20,64.9,85.019,
20/10/2016,21,48.08,62.9848,
21/10/2016,22,38.57,50.5267,
21/10/2016,23,39.56,51.8236,
21/10/2016,0,37.52,49.1512,
21/10/2016,1,37.54,49.1774,
21/10/2016,2,37.96,49.7276,
21/10/2016,3,37.53,49.1643,
21/10/2016,4,36.94,48.3914,
21/10/2016,5,37.95,49.7145,
21/10/2016,6,45,58.95,
21/10/2016,7,51.01,66.8231,
21/10/2016,8,66.89,87.6259,
21/10/2016,9,69.91,91.5821,
21/10/2016,10,55.05,72.1155,
21/10/2016,11,51.01,66.8231,
21/10/2016,12,49.91,65.3821,
21/10/2016,13,48.02,62.9062,
21/10/2016,14,44.2,57.902,
21/10/2016,15,48.09,62.9979,
21/10/2016,16,67.19,88.0189,
21/10/2016,17,77.9,102.049,
21/10/2016,18,3.94,5.1614,
21/10/2016,19,1.99,2.6069,
21/10/2016,20,66.11,86.6041,
21/10/2016,21,54.59,71.5129,
22/10/2016,22,42.09,55.1379,
22/10/2016,23,46.5,60.915,
22/10/2016,0,40.1,52.531,
22/10/2016,1,40.52,53.0812,
22/10/2016,2,40,52.4,
22/10/2016,3,35.94,47.0814,
22/10/2016,4,36.06,47.2386,
22/10/2016,5,38.04,49.8324,
22/10/2016,6,41.01,53.7231,
22/10/2016,7,40,52.4,
22/10/2016,8,50.06,65.5786,
22/10/2016,9,54.91,71.9321,
22/10/2016,10,53.72,70.3732,
22/10/2016,11,50.63,66.3253,
22/10/2016,12,46.8,61.308,
22/10/2016,13,38.99,51.0769,
22/10/2016,14,38.96,51.0376,
22/10/2016,15,38.99,51.0769,
22/10/2016,16,45.12,59.1072,
22/10/2016,17,62.04,81.2724,
22/10/2016,18,1.99,2.6069,
22/10/2016,19,75.96,99.5076,
22/10/2016,20,52.64,68.9584,
22/10/2016,21,47.98,62.8538,
23/10/2016,22,40.71,53.3301,
23/10/2016,23,48.53,63.5743,
23/10/2016,0,41,53.71,
23/10/2016,1,38.17,50.0027,
23/10/2016,2,31.8,41.658,
23/10/2016,3,29.53,38.6843,
23/10/2016,4,29.45,38.5795,
23/10/2016,5,30.51,39.9681,
23/10/2016,6,39,51.09,
23/10/2016,7,33.71,44.1601,
23/10/2016,8,36,47.16,
23/10/2016,9,38.82,50.8542,
23/10/2016,10,45.78,59.9718,
23/10/2016,11,43.28,56.6968,
23/10/2016,12,37.33,48.9023,
23/10/2016,13,37.16,48.6796,
23/10/2016,14,37.08,48.5748,
23/10/2016,15,40.07,52.4917,
23/10/2016,16,38.1,49.911,
23/10/2016,17,52.62,68.9322,
23/10/2016,18,94.92,124.3452,
23/10/2016,19,61.42,80.4602,
23/10/2016,20,51.55,67.5305,
23/10/2016,21,48.06,62.9586,
24/10/2016,22,40.1,52.531,
24/10/2016,23,34.95,45.7845,
24/10/2016,0,30.96,40.5576,
24/10/2016,1,33.26,43.5706,
24/10/2016,2,32.35,42.3785,
24/10/2016,3,29.01,38.0031,
24/10/2016,4,34.04,44.5924,
24/10/2016,5,37.59,49.2429,
24/10/2016,6,39.57,51.8367,
24/10/2016,7,73.68,96.5208,
24/10/2016,8,71.65,93.8615,
24/10/2016,9,74.27,97.2937,
24/10/2016,10,73.83,96.7173,
24/10/2016,11,83.1,108.861,
24/10/2016,12,95.61,125.2491,
24/10/2016,13,81,106.11,
24/10/2016,14,75,98.25,
24/10/2016,15,77.54,101.5774,
24/10/2016,16,79.66,104.3546,
24/10/2016,17,1.95,2.5545,
24/10/2016,18,3,3.93,
24/10/2016,19,1,1.31,
24/10/2016,20,68.02,89.1062,
24/10/2016,21,57.86,75.7966,
25/10/2016,22,43,56.33,
25/10/2016,23,40.26,52.7406,
25/10/2016,0,38.51,50.4481,
25/10/2016,1,37.54,49.1774,
25/10/2016,2,35.93,47.0683,
25/10/2016,3,35.98,47.1338,
25/10/2016,4,37.54,49.1774,
25/10/2016,5,38.75,50.7625,
25/10/2016,6,44.82,58.7142,
25/10/2016,7,87,113.97,
25/10/2016,8,94.87,124.2797,
25/10/2016,9,90.8,118.948,
25/10/2016,10,86,112.66,
25/10/2016,11,73.16,95.8396,
25/10/2016,12,73.49,96.2719,
25/10/2016,13,73.41,96.1671,
25/10/2016,14,74.28,97.3068,
25/10/2016,15,75.7,99.167,
25/10/2016,16,79.92,104.6952,
25/10/2016,17,92.45,121.1095,
25/10/2016,18,2.97,3.8907,
25/10/2016,19,1.23,1.6113,
25/10/2016,20,74.75,97.9225,
25/10/2016,21,64.06,83.9186,
26/10/2016,22,40,52.4,
26/10/2016,23,45.5,59.605,
26/10/2016,0,41.27,54.0637,
26/10/2016,1,40.3,52.793,
26/10/2016,2,37.41,49.0071,
26/10/2016,3,37.57,49.2167,
26/10/2016,4,36.68,48.0508,
26/10/2016,5,40.32,52.8192,
26/10/2016,6,46.49,60.9019,
26/10/2016,7,59.17,77.5127,
26/10/2016,8,68,89.08,
26/10/2016,9,69.09,90.5079,
26/10/2016,10,54.7,71.657,
26/10/2016,11,48.39,63.3909,
26/10/2016,12,45.88,60.1028,
26/10/2016,13,42.1,55.151,
26/10/2016,14,40.02,52.4262,
26/10/2016,15,46.54,60.9674,
26/10/2016,16,55.01,72.0631,
26/10/2016,17,72.95,95.5645,
26/10/2016,18,84.41,110.5771,
26/10/2016,19,75.91,99.4421,
26/10/2016,20,61.69,80.8139,
26/10/2016,21,53.42,69.9802,
27/10/2016,22,44.4,58.164,
27/10/2016,23,45.92,60.1552,
27/10/2016,0,40.33,52.8323,
27/10/2016,1,37.92,49.6752,
27/10/2016,2,35.42,46.4002,
27/10/2016,3,34.64,45.3784,
27/10/2016,4,36.96,48.4176,
27/10/2016,5,38.56,50.5136,
27/10/2016,6,46.45,60.8495,
27/10/2016,7,52.19,68.3689,
27/10/2016,8,64.42,84.3902,
27/10/2016,9,64.9,85.019,
27/10/2016,10,47.93,62.7883,
27/10/2016,11,42.01,55.0331,
27/10/2016,12,41.04,53.7624,
27/10/2016,13,39.75,52.0725,
27/10/2016,14,39.59,51.8629,
27/10/2016,15,40,52.4,
27/10/2016,16,54.03,70.7793,
27/10/2016,17,67.26,88.1106,
27/10/2016,18,78.59,102.9529,
27/10/2016,19,64.99,85.1369,
27/10/2016,20,54.76,71.7356,
27/10/2016,21,47.5,62.225,
28/10/2016,22,39.68,51.9808,
28/10/2016,23,42.51,55.6881,
28/10/2016,0,37.21,48.7451,
28/10/2016,1,34,44.54,
28/10/2016,2,31.51,41.2781,
28/10/2016,3,31.57,41.3567,
28/10/2016,4,34,44.54,
28/10/2016,5,44.93,58.8583,
28/10/2016,6,50.05,65.5655,
28/10/2016,7,46.09,60.3779,
28/10/2016,8,65.01,85.1631,
28/10/2016,9,62.78,82.2418,
28/10/2016,10,59.97,78.5607,
28/10/2016,11,54.19,70.9889,
28/10/2016,12,52.32,68.5392,
28/10/2016,13,50.56,66.2336,
28/10/2016,14,49.07,64.2817,
28/10/2016,15,49.09,64.3079,
28/10/2016,16,55.34,72.4954,
28/10/2016,17,65.43,85.7133,
28/10/2016,18,85,111.35,
28/10/2016,19,63.13,82.7003,
28/10/2016,20,52.71,69.0501,
28/10/2016,21,48.26,63.2206,
29/10/2016,22,44.97,58.9107,
29/10/2016,23,48.45,63.4695,
29/10/2016,0,43.3,56.723,
29/10/2016,1,42.32,55.4392,
29/10/2016,2,39.44,51.6664,
29/10/2016,3,35.76,46.8456,
29/10/2016,4,36.32,47.5792,
29/10/2016,5,39.99,52.3869,
29/10/2016,6,45.29,59.3299,
29/10/2016,7,45.62,59.7622,
29/10/2016,8,51.51,67.4781,
29/10/2016,9,53.39,69.9409,
29/10/2016,10,52.35,68.5785,
29/10/2016,11,50.59,66.2729,
29/10/2016,12,47.5,62.225,
29/10/2016,13,38.04,49.8324,
29/10/2016,14,38.97,51.0507,
29/10/2016,15,39.24,51.4044,
29/10/2016,16,47.05,61.6355,
29/10/2016,17,54.16,70.9496,
29/10/2016,18,90.34,118.3454,
29/10/2016,19,60,78.6,
29/10/2016,20,57.05,74.7355,
29/10/2016,21,49.01,64.2031,
30/10/2016,22,42.77,56.0287,
30/10/2016,23,50.06,65.5786,
30/10/2016,0,39.7,52.007,
30/10/2016,1,43.52,57.0112,
30/10/2016,2,29.08,38.0948,
30/10/2016,3,29.13,38.1603,
30/10/2016,4,29.66,38.8546,
30/10/2016,5,35.07,45.9417,
30/10/2016,6,35.99,47.1469,
30/10/2016,7,32.62,42.7322,
30/10/2016,8,38,49.78,
30/10/2016,9,39.7,52.007,
30/10/2016,10,39.9,52.269,
30/10/2016,11,39.95,52.3345,
30/10/2016,12,46.08,60.3648,
30/10/2016,13,40,52.4,
30/10/2016,14,39.9,52.269,
30/10/2016,15,39.7,52.007,
